country,year,set_healtchare_capita_outcomes,base_period
Sweden,2007,0.003,
Latvia,2018,0.098,
Latvia,2017,0.071,
Portugal,2018,31.997,
Portugal,2017,34.668,
Portugal,2016,26.305,
Sweden,2001,1708.337,2015.0
Sweden,2018,2977.776,2015.0
Sweden,2017,2892.711,2015.0
Sweden,2016,2682.184,2015.0
Sweden,2015,2343.0,2015.0
Sweden,2014,2198.06,2015.0
Sweden,2013,2238.257,2015.0
Sweden,2012,2295.337,2015.0
Sweden,2011,2535.203,2015.0
Sweden,2010,2257.785,2015.0
Sweden,2009,2087.717,2015.0
Sweden,2008,2135.554,2015.0
Sweden,2007,2064.753,2015.0
Sweden,2006,1949.167,2015.0
Sweden,2005,1981.803,2015.0
Sweden,2004,1828.703,2015.0
Sweden,2003,1585.221,2015.0
Portugal,2018,68.215,2015.0
Portugal,2017,65.047,2015.0
Portugal,2016,61.936,2015.0
United Kingdom,2008,9.981,
United Kingdom,2007,10.863,
United Kingdom,2006,18.153,
United Kingdom,2005,18.835,
United Kingdom,2004,28.409,
United Kingdom,2003,27.759,
United Kingdom,2002,28.395,
United Kingdom,2001,27.141,
United Kingdom,2018,33.37,
United Kingdom,2017,36.182,
United Kingdom,2016,37.229,
United Kingdom,2015,36.47,
United Kingdom,2014,41.085,
United Kingdom,2013,37.812,
United Kingdom,2012,39.141,
United Kingdom,2011,37.419,
United Kingdom,2010,25.177,
Sweden,2006,7343.0,
Sweden,2005,7045.0,
Sweden,2004,6895.0,
Sweden,2003,7325.0,
Sweden,2002,7445.0,
Sweden,2001,6116.0,
Sweden,2018,11686.0,
Sweden,2017,10752.0,
Sweden,2016,11214.0,
Sweden,2015,10164.0,
Sweden,2014,9237.0,
Sweden,2013,9812.0,
Sweden,2012,8467.0,
Sweden,2011,8776.0,
Sweden,2010,9055.0,
Sweden,2009,8399.0,
Sweden,2008,8039.0,
Korea,2007,2119080.496,2015.0
Korea,2006,1949625.825,2015.0
Korea,2005,1811444.14,2015.0
Czechia,2004,8059.568,2015.0
Czechia,2003,9425.062,2015.0
Czechia,2002,10477.11,2015.0
Czechia,2001,7747.599,2015.0
Czechia,2018,5681.905,2015.0
Czechia,2017,4471.371,2015.0
Czechia,2016,5035.233,2015.0
Czechia,2015,5359.423,2015.0
Czechia,2014,3576.83,2015.0
Czechia,2013,3613.615,2015.0
Czechia,2012,5068.397,2015.0
Czechia,2011,5787.892,2015.0
Czechia,2010,7962.26,2015.0
Czechia,2009,8806.442,2015.0
Czechia,2008,7014.802,2015.0
Malta,2018,0.001,
Sweden,2018,39.0,
Sweden,2017,34.0,
Sweden,2016,25.0,
Sweden,2015,20.0,
Sweden,2010,25.0,
Sweden,2009,30.0,
Sweden,2008,16.0,
Sweden,2007,8.0,
Sweden,2006,11.0,
Sweden,2005,14.0,
Sweden,2004,47.0,
Sweden,2003,31.0,
Sweden,2002,22.0,
Sweden,2001,17.0,
Sweden,2014,22.0,
Sweden,2013,25.0,
Sweden,2012,28.0,
Sweden,2011,26.0,
Sweden,2002,0.001,
Sweden,2001,0.001,
Sweden,2018,0.001,
Sweden,2017,0.001,
Sweden,2016,0.001,
Sweden,2014,0.001,
Sweden,2013,0.001,
Sweden,2012,0.001,
Sweden,2011,0.001,
Sweden,2010,0.001,
Sweden,2009,0.001,
Sweden,2004,0.002,
Sweden,2005,0.002,
Sweden,2004,0.002,
Sweden,2003,0.002,
Sweden,2002,0.003,
Sweden,2001,0.003,
Sweden,2018,0.004,
Sweden,2017,0.004,
Sweden,2016,0.005,
Sweden,2014,0.003,
Sweden,2013,0.004,
Sweden,2012,0.004,
Sweden,2011,0.005,
Sweden,2010,0.005,
Israel,2008,100.0,
Israel,2005,100.0,
Israel,2004,100.0,
Israel,2003,100.0,
Israel,2002,100.0,
Israel,2001,100.0,
Israel,2012,100.0,
Israel,2011,100.0,
Israel,2010,100.0,
Israel,2009,100.0,
Türkiye,2017,100.0,
Türkiye,2016,100.0,
Türkiye,2011,100.0,
Türkiye,2010,100.0,
Türkiye,2009,100.0,
Türkiye,2008,100.0,
Türkiye,2007,100.0,
Türkiye,2006,100.0,
Türkiye,2005,100.0,
Türkiye,2004,100.0,
Türkiye,2003,100.0,
Türkiye,2002,100.0,
Türkiye,2001,100.0,
Hungary,2018,75861.0,
Hungary,2017,61922.16,
Hungary,2016,37082.555,
Hungary,2015,162791.718,
Hungary,2014,89320.584,
Hungary,2013,57789.691,
Hungary,2012,55113.733,
Hungary,2011,63617.72,
Hungary,2010,42899.792,
Hungary,2009,42659.715,
Hungary,2008,47420.197,
Hungary,2007,46720.925,
Hungary,2006,54907.699,
Hungary,2005,55477.428,
Hungary,2004,60769.928,
Hungary,2003,52180.47,
Hungary,2002,58272.0,
Hungary,2001,42569.0,
Czechia,2006,7883.46,2015.0
Czechia,2005,9205.448,2015.0
Malta,2018,0.004,2015.0
Malta,2017,0.004,2015.0
Latvia,2007,4.745,2015.0
Latvia,2018,6.299,2015.0
Sweden,2006,100.0,
Sweden,2005,100.0,
Sweden,2004,100.0,
Sweden,2003,100.0,
Sweden,2002,100.0,
Sweden,2001,100.0,
Sweden,2018,100.0,
Sweden,2017,100.0,
Sweden,2016,100.0,
Sweden,2015,100.0,
Sweden,2014,100.0,
Sweden,2013,100.0,
Sweden,2012,100.0,
Sweden,2011,100.0,
Sweden,2010,100.0,
Sweden,2009,100.0,
Sweden,2008,100.0,
Australia,2015,157.0,
Australia,2014,153.0,
Australia,2018,59.0,
Australia,2017,154.0,
Portugal,2018,587.527,2015.0
Portugal,2017,627.463,2015.0
Portugal,2016,579.841,2015.0
France,2003,2010.15,2015.0
France,2005,1961.425,2015.0
Slovenia,2010,100.0,
Slovenia,2009,100.0,
Slovenia,2008,100.0,
Slovenia,2007,100.0,
Slovenia,2006,100.0,
Slovenia,2005,100.0,
Slovenia,2004,100.0,
Slovenia,2003,100.0,
Slovenia,2013,100.0,
Latvia,2018,58.968,2015.0
Latvia,2017,42.398,2015.0
Latvia,2012,99.432,2015.0
Latvia,2011,95.132,2015.0
Latvia,2010,80.428,2015.0
Latvia,2009,108.86,2015.0
Latvia,2008,121.327,2015.0
Latvia,2007,151.402,2015.0
Latvia,2006,80.657,2015.0
Latvia,2005,16.201,2015.0
Finland,2018,0.403,
Finland,2017,0.343,
Finland,2016,0.241,
Finland,2015,0.17,
Finland,2014,0.173,
Finland,2013,0.309,
Finland,2009,0.254,
Finland,2008,0.202,
Finland,2007,0.207,
Finland,2006,0.232,
Finland,2005,0.204,
Finland,2004,0.189,
Finland,2003,0.201,
Finland,2002,0.207,
Finland,2001,0.17,
Finland,2012,0.282,
Finland,2011,0.232,
Finland,2010,0.237,
Israel,2018,100.0,
Israel,2017,100.0,
Israel,2016,100.0,
Israel,2015,100.0,
Israel,2014,100.0,
Israel,2013,100.0,
Sweden,2004,0.021,
Sweden,2003,0.012,
Sweden,2002,0.016,
Sweden,2001,0.019,
Sweden,2011,0.02,
Sweden,2010,0.031,
Sweden,2009,0.014,
Sweden,2008,0.021,
Finland,2007,104.314,
Finland,2006,93.728,
Finland,2005,62.012,
Finland,2004,73.381,
Finland,2003,70.054,
Finland,2002,69.379,
Finland,2018,79.039,
Finland,2017,97.845,
Finland,2016,92.016,
Finland,2015,128.626,
Finland,2014,128.626,
Finland,2013,141.698,
Finland,2012,145.391,
Finland,2011,102.998,
Finland,2010,100.074,
Finland,2001,66.987,
Finland,2009,130.877,
Latvia,2017,2.204,
Greece,2016,18.52,
Greece,2015,19.541,
Greece,2014,56.583,
Greece,2013,52.638,
Greece,2012,50.538,
Greece,2011,43.839,
Greece,2010,41.579,
Greece,2009,59.355,
Greece,2018,14.754,
Finland,2016,171.268,
Finland,2015,294.294,
Finland,2014,294.294,
Finland,2013,42.022,
Finland,2012,55.126,
Finland,2011,47.589,
Finland,2006,58.223,
Finland,2005,58.151,
Finland,2004,37.158,
Finland,2003,48.108,
Finland,2002,38.924,
Finland,2001,24.038,
Finland,2010,72.518,
Finland,2009,70.263,
Finland,2008,82.059,
Finland,2007,71.569,
Finland,2018,43.12,
Canada,2006,1404.791,2015.0
Canada,2018,907.05,2015.0
Canada,2016,970.671,2015.0
Canada,2015,1402.776,2015.0
Canada,2014,1172.641,2015.0
Canada,2013,1431.341,2015.0
Canada,2012,1315.545,2015.0
Canada,2011,1414.916,2015.0
Canada,2010,1242.149,2015.0
Canada,2009,1254.694,2015.0
Canada,2008,1384.879,2015.0
Latvia,2017,57.864,
Portugal,2018,0.198,
Portugal,2017,0.21,
Portugal,2017,100.0,
Portugal,2016,100.0,
Finland,2009,49.072,2015.0
Finland,2008,34.694,2015.0
Portugal,2017,0.154,2015.0
Portugal,2016,0.186,2015.0
Costa Rica,2015,60.266,2015.0
Costa Rica,2014,9.434,2015.0
Costa Rica,2013,107.513,2015.0
Costa Rica,2012,16.733,2015.0
Costa Rica,2011,26.209,2015.0
Costa Rica,2018,1465.209,2015.0
Costa Rica,2017,1857.023,2015.0
Sweden,2006,0.016,
Sweden,2005,0.013,
Sweden,2004,0.01,
Sweden,2003,0.017,
Sweden,2002,0.015,
Sweden,2001,0.011,
Sweden,2018,0.01,
Sweden,2017,0.015,
Sweden,2016,0.017,
Sweden,2015,0.021,
Sweden,2014,0.016,
Sweden,2013,0.02,
Sweden,2012,0.009,
Sweden,2011,0.012,
Sweden,2010,0.014,
Sweden,2009,0.018,
Sweden,2008,0.013,
Costa Rica,2016,78.776,
Costa Rica,2015,66.715,
Costa Rica,2014,72.951,
Costa Rica,2013,84.9,
Costa Rica,2012,86.313,
Costa Rica,2011,87.85,
Costa Rica,2018,76.773,
Canada,2015,774.547,
Canada,2014,561.376,
Canada,2013,628.667,
Canada,2012,782.782,
Canada,2011,470.746,
Canada,2010,681.036,
Canada,2009,498.491,
Canada,2008,393.396,
Canada,2007,402.625,
Canada,2006,304.083,
Canada,2018,829.986,
Canada,2016,807.254,
Canada,2015,17.619,
Canada,2010,20.107,
Canada,2009,21.495,
Canada,2008,9.943,
Canada,2007,17.275,
Canada,2006,18.822,
Canada,2014,18.895,
Canada,2013,14.539,
Canada,2012,17.795,
Canada,2011,17.512,
Canada,2018,27.721,
Portugal,2016,176.317,
Portugal,2018,222.417,
Sweden,2017,0.013,
Sweden,2016,0.014,
Sweden,2015,0.012,
Sweden,2014,0.011,
Sweden,2013,0.024,
Sweden,2012,0.025,
Sweden,2007,0.018,
Sweden,2006,0.015,
Sweden,2005,0.014,
Malta,2018,0.065,
Malta,2017,0.065,
Malta,2018,0.004,
Malta,2017,0.004,
Malta,2018,100.0,
Malta,2017,100.0,
Malta,2018,0.004,
Malta,2017,0.004,
Costa Rica,2016,0.004,
Costa Rica,2015,0.006,
Costa Rica,2014,0.007,
Costa Rica,2013,0.007,
Costa Rica,2012,0.003,
Costa Rica,2011,0.003,
Costa Rica,2018,0.012,
Portugal,2018,5.803,
Portugal,2017,2.459,
Portugal,2016,4.233,
Latvia,2018,10.326,2015.0
Sweden,2006,13.586,
Sweden,2005,14.017,
Sweden,2004,12.734,
Sweden,2003,10.863,
Sweden,2002,10.771,
Sweden,2001,12.131,
Sweden,2018,11.212,
Sweden,2017,11.979,
Sweden,2016,11.332,
Sweden,2015,9.901,
Sweden,2014,9.826,
Sweden,2013,10.457,
Sweden,2012,10.705,
Sweden,2011,11.234,
Sweden,2010,11.143,
Sweden,2009,11.671,
Sweden,2008,12.095,
Finland,2006,62.743,2015.0
Finland,2005,36.614,2015.0
Finland,2004,30.21,2015.0
Finland,2003,30.533,2015.0
Finland,2002,29.441,2015.0
Finland,2001,28.851,2015.0
Finland,2018,40.409,2015.0
Finland,2017,33.819,2015.0
Finland,2016,35.649,2015.0
Finland,2015,33.849,2015.0
Finland,2014,34.056,2015.0
Finland,2013,55.678,2015.0
Finland,2012,60.029,2015.0
Finland,2011,37.714,2015.0
Finland,2010,48.208,2015.0
Israel,2016,3182.0,
Israel,2015,3557.0,
Israel,2014,2695.0,
Israel,2013,3002.0,
Israel,2012,2549.0,
Israel,2011,2968.0,
Israel,2010,3121.0,
Israel,2009,3342.0,
Israel,2008,2488.0,
Israel,2005,1554.827,
Israel,2018,3265.0,
Israel,2017,3611.0,
Mexico,2007,0.091,
Mexico,2002,0.037,
Mexico,2018,0.082,
Mexico,2017,0.068,
Mexico,2016,0.08,
Mexico,2015,0.074,
Mexico,2014,0.09,
Mexico,2013,0.085,
Mexico,2012,0.101,
Mexico,2011,0.114,
Mexico,2010,0.187,
Mexico,2006,0.111,
Mexico,2005,0.116,
Mexico,2004,0.058,
Mexico,2003,0.071,
Mexico,2009,0.211,
Iceland,2008,4465.734,2015.0
Iceland,2007,5726.244,2015.0
Iceland,2006,3987.546,2015.0
Iceland,2005,4024.372,2015.0
Iceland,2004,3167.76,2015.0
Iceland,2003,3868.532,2015.0
Iceland,2002,4817.047,2015.0
Iceland,2001,4217.301,2015.0
Iceland,2018,9717.248,2015.0
Iceland,2017,6053.205,2015.0
Iceland,2016,5416.077,2015.0
Iceland,2015,4609.85,2015.0
Iceland,2014,4721.121,2015.0
Iceland,2013,3771.459,2015.0
Iceland,2012,3913.817,2015.0
Iceland,2011,2874.864,2015.0
Iceland,2010,3505.033,2015.0
Iceland,2009,2968.72,2015.0
Slovenia,2008,100.0,
Latvia,2018,15.639,2015.0
Latvia,2017,24.509,2015.0
Latvia,2012,9.648,2015.0
Latvia,2011,11.344,2015.0
Latvia,2010,10.645,2015.0
Latvia,2009,10.17,2015.0
Latvia,2008,22.882,2015.0
Latvia,2007,32.347,2015.0
Latvia,2006,20.087,2015.0
Latvia,2005,0.081,2015.0
Israel,2014,0.091,
Israel,2013,0.087,
Israel,2012,0.074,
Israel,2011,0.102,
Israel,2010,0.138,
Israel,2009,0.114,
Israel,2008,0.114,
Israel,2018,0.084,
Israel,2017,0.099,
Israel,2016,0.083,
Canada,2006,100.0,
Canada,2005,100.0,
Canada,2004,100.0,
Canada,2003,100.0,
Canada,2018,100.0,
Canada,2016,100.0,
Canada,2015,100.0,
Canada,2014,100.0,
Canada,2013,100.0,
Canada,2012,100.0,
Canada,2011,100.0,
Canada,2010,100.0,
Canada,2009,100.0,
Canada,2008,100.0,
Australia,2015,100.0,
Australia,2014,100.0,
Australia,2018,100.0,
Australia,2017,100.0,
Australia,2015,687.0,
Australia,2014,626.0,
Australia,2018,650.0,
Australia,2017,642.0,
Greece,2018,30.5,
Greece,2017,22.606,
Greece,2016,32.764,
Greece,2015,29.052,
Greece,2014,19.665,
Greece,2013,41.73,
Greece,2012,29.633,
Greece,2011,41.415,
Greece,2010,30.667,
Greece,2009,58.676,
France,2003,5327.685,2015.0
France,2005,6318.564,2015.0
Lithuania,2003,40.737,
Lithuania,2002,36.895,
Lithuania,2001,33.717,
Lithuania,2005,38.456,
Israel,2004,1462.477,
Israel,2003,1497.274,
Israel,2002,1530.66,
Israel,2001,1740.0,
Latvia,2018,3.324,2015.0
Latvia,2017,14.598,2015.0
Latvia,2017,100.0,
Latvia,2018,22.205,
Latvia,2017,25.603,
Mexico,2018,0.036,
Mexico,2017,0.023,
Mexico,2016,0.051,
Mexico,2015,0.052,
Mexico,2014,0.068,
Mexico,2013,0.046,
Mexico,2012,0.062,
Mexico,2011,0.071,
Mexico,2010,0.111,
Mexico,2009,0.132,
Mexico,2008,0.064,
Mexico,2007,0.054,
Mexico,2006,0.073,
Mexico,2005,0.063,
Mexico,2004,0.021,
Costa Rica,2016,100.0,
Costa Rica,2015,100.0,
Costa Rica,2014,100.0,
Costa Rica,2013,100.0,
Costa Rica,2012,100.0,
Costa Rica,2011,100.0,
Costa Rica,2018,100.0,
Spain,2005,0.001,
Iceland,2018,86.46,
Iceland,2017,79.489,
Iceland,2016,119.789,
Iceland,2015,73.374,
Iceland,2014,64.511,
Iceland,2013,60.442,
Iceland,2012,57.328,
Iceland,2011,54.626,
Iceland,2010,53.81,
Iceland,2009,53.066,
Iceland,2008,51.11,
Iceland,2007,46.737,
Iceland,2006,40.074,
Iceland,2005,36.23,
Iceland,2004,40.402,
Iceland,2003,28.776,
Iceland,2002,28.059,
Iceland,2001,25.569,
Slovenia,2011,3.469,2015.0
Slovenia,2010,4.798,2015.0
Slovenia,2009,8.27,2015.0
Slovenia,2008,6.353,2015.0
Slovenia,2007,2.595,2015.0
Slovenia,2006,3.618,2015.0
Slovenia,2005,5.255,2015.0
Slovenia,2004,3.034,2015.0
Slovenia,2003,5.42,2015.0
Slovenia,2006,100.0,
Slovenia,2005,100.0,
Slovenia,2004,100.0,
Slovenia,2003,100.0,
Slovenia,2013,100.0,
Slovenia,2011,100.0,
Slovenia,2010,100.0,
Slovenia,2009,100.0,
Portugal,2018,68.502,
Portugal,2017,65.4,
Portugal,2016,66.938,
Canada,2006,73.144,
Canada,2018,54.191,
Canada,2016,57.004,
Canada,2015,50.188,
Canada,2014,52.879,
Canada,2013,57.073,
Canada,2012,51.812,
Canada,2011,55.736,
Canada,2010,55.784,
Canada,2009,62.842,
Canada,2008,50.903,
Portugal,2016,11.95,2015.0
Portugal,2018,14.169,2015.0
Canada,2006,280.526,
Canada,2018,360.35,
Canada,2016,396.652,
Canada,2015,300.025,
Canada,2014,270.132,
Canada,2013,236.115,
Canada,2012,271.172,
Canada,2011,281.958,
Canada,2010,286.319,
Canada,2009,310.463,
Canada,2008,136.965,
Latvia,2018,40.063,
Portugal,2018,53.719,
Portugal,2017,44.781,
Mexico,2010,0.075,
Mexico,2009,0.079,
Mexico,2008,0.058,
Mexico,2007,0.037,
Mexico,2006,0.038,
Mexico,2005,0.052,
Mexico,2004,0.037,
Mexico,2003,0.042,
Mexico,2018,0.046,
Mexico,2017,0.044,
Mexico,2016,0.029,
Mexico,2015,0.021,
Mexico,2014,0.022,
Mexico,2013,0.035,
Mexico,2012,0.037,
Korea,2018,2479084.857,
Korea,2017,2261494.42,
Korea,2016,2129994.518,
Korea,2015,1910660.131,
Korea,2014,1900772.786,
Korea,2013,1910755.308,
Korea,2012,1957309.639,
Korea,2011,1874622.423,
Korea,2010,2180601.913,
Korea,2009,1986259.807,
Korea,2008,1950102.982,
Korea,2001,1059401.439,
Malta,2017,4.269,
Latvia,2018,100.0,
Latvia,2017,38.542,
Sweden,2006,0.004,
Sweden,2005,0.004,
Sweden,2004,0.003,
Sweden,2003,0.003,
Sweden,2002,0.004,
Sweden,2001,0.004,
Sweden,2018,0.004,
Sweden,2017,0.004,
Sweden,2016,0.004,
Sweden,2015,0.003,
Sweden,2014,0.003,
Sweden,2013,0.003,
Sweden,2012,0.004,
Sweden,2011,0.004,
Sweden,2010,0.003,
Sweden,2009,0.004,
Sweden,2008,0.004,
Latvia,2018,1.382,
Latvia,2017,1.575,
Sweden,2010,13.0,
Sweden,2009,13.0,
Sweden,2008,9.0,
Sweden,2007,9.0,
Sweden,2006,8.0,
Sweden,2005,11.0,
Sweden,2004,7.0,
Sweden,2003,10.0,
Sweden,2002,6.0,
Sweden,2001,10.0,
Sweden,2018,36.0,
Sweden,2017,1.0,
Sweden,2016,15.0,
Sweden,2015,20.0,
Sweden,2014,18.0,
Sweden,2013,19.0,
Sweden,2012,10.0,
Portugal,2018,91.429,2015.0
Portugal,2017,66.867,2015.0
Sweden,2018,829.0,
Sweden,2017,1037.0,
Sweden,2016,1053.0,
Sweden,2015,1171.0,
Sweden,2014,856.0,
Sweden,2013,1026.0,
Slovenia,2010,37.091,
Slovenia,2009,54.633,
Slovenia,2008,43.862,
Slovenia,2007,44.082,
Slovenia,2006,37.808,
Slovenia,2005,60.426,
Slovenia,2004,29.924,
Slovenia,2003,44.756,
Slovenia,2013,33.872,
Luxembourg,2003,4.19,
Luxembourg,2002,3.261,
Luxembourg,2001,7.361,
Luxembourg,2010,2.834,
Luxembourg,2009,2.906,
Luxembourg,2007,4.386,
Luxembourg,2006,8.317,
Luxembourg,2005,2.386,
Portugal,2018,88.005,2015.0
Portugal,2017,61.5,2015.0
Greece,2014,100.0,
Greece,2013,100.0,
Greece,2012,100.0,
Greece,2011,100.0,
Greece,2010,100.0,
Greece,2009,100.0,
Greece,2018,100.0,
Greece,2017,100.0,
Greece,2016,100.0,
Costa Rica,2016,20029.592,2015.0
Costa Rica,2015,13130.493,2015.0
Costa Rica,2014,7914.659,2015.0
Costa Rica,2013,29432.15,2015.0
Costa Rica,2012,4904.868,2015.0
Costa Rica,2011,9752.726,2015.0
Costa Rica,2018,34952.77,2015.0
Portugal,2018,100.0,
Portugal,2017,100.0,
Iceland,2006,0.165,
Iceland,2005,0.174,
Iceland,2004,0.145,
Iceland,2003,0.199,
Iceland,2002,0.261,
Iceland,2001,0.219,
Iceland,2018,0.276,
Iceland,2017,0.213,
Iceland,2016,0.203,
Iceland,2015,0.18,
Iceland,2014,0.181,
Iceland,2013,0.158,
Iceland,2012,0.173,
Iceland,2011,0.119,
Iceland,2010,0.135,
Iceland,2009,0.124,
Iceland,2008,0.175,
Slovak Republic,2008,100.0,
Slovak Republic,2007,100.0,
Slovak Republic,2006,100.0,
Slovak Republic,2005,100.0,
Slovak Republic,2004,100.0,
Slovak Republic,2003,100.0,
Slovak Republic,2002,100.0,
Slovak Republic,2001,100.0,
Slovak Republic,2013,100.0,
Slovak Republic,2012,100.0,
Slovak Republic,2011,100.0,
Slovak Republic,2010,100.0,
Sweden,2004,29.577,
Sweden,2003,28.207,
Sweden,2002,29.521,
Sweden,2001,32.254,
Sweden,2018,47.6,
Sweden,2017,45.116,
Sweden,2016,41.967,
Sweden,2015,47.148,
Sweden,2014,48.215,
Sweden,2013,42.192,
Sweden,2012,48.003,
Sweden,2011,47.621,
Sweden,2010,40.695,
Sweden,2009,37.034,
Sweden,2008,37.371,
Lithuania,2005,0.369,
Costa Rica,2017,44005.799,
Costa Rica,2016,48210.355,
Costa Rica,2015,47376.224,
Costa Rica,2014,43286.719,
Costa Rica,2013,40378.445,
Costa Rica,2012,23723.89,
Costa Rica,2011,19242.881,
Spain,2010,262.397,2015.0
Spain,2009,345.304,2015.0
Spain,2008,402.564,2015.0
Spain,2007,363.215,2015.0
Spain,2006,333.838,2015.0
Spain,2005,278.638,2015.0
Spain,2004,261.298,2015.0
Spain,2003,257.203,2015.0
Spain,2018,175.574,2015.0
Spain,2017,165.131,2015.0
Spain,2016,151.91,2015.0
Spain,2015,168.9,2015.0
Spain,2014,234.104,2015.0
Spain,2013,190.483,2015.0
Spain,2012,277.836,2015.0
Iceland,2007,100.0,
Iceland,2006,100.0,
Iceland,2005,100.0,
Iceland,2004,100.0,
Iceland,2003,100.0,
Iceland,2002,100.0,
Iceland,2001,100.0,
Iceland,2018,100.0,
Iceland,2017,100.0,
Iceland,2016,100.0,
Iceland,2015,100.0,
Iceland,2014,100.0,
Iceland,2013,100.0,
Iceland,2012,100.0,
Iceland,2011,100.0,
Iceland,2010,100.0,
Iceland,2009,100.0,
Australia,2015,113.0,2015.0
Australia,2014,157.746,2015.0
Australia,2018,121.763,2015.0
Australia,2017,118.23,2015.0
Australia,2015,100.0,
Australia,2014,100.0,
Australia,2018,100.0,
Australia,2017,100.0,
Sweden,2011,676.0,
Sweden,2010,1040.0,
Sweden,2009,860.0,
Sweden,2008,693.0,
Sweden,2007,742.0,
Sweden,2006,656.0,
Sweden,2005,520.0,
Sweden,2004,453.0,
Sweden,2003,575.0,
Sweden,2002,527.0,
Sweden,2001,392.0,
Costa Rica,2018,21991.062,
Costa Rica,2017,21138.461,
Costa Rica,2016,24953.727,
Finland,2013,63.607,
Finland,2012,84.904,
Finland,2011,84.77,
Finland,2010,48.791,
Finland,2009,2.225,
Finland,2008,69.344,
Finland,2007,59.184,
Finland,2006,78.517,
Finland,2005,21.692,
Finland,2004,66.022,
Finland,2003,82.947,
Finland,2002,86.455,
Finland,2001,47.724,
Finland,2016,38.571,
Finland,2002,1.334,
Finland,2001,0.325,
Finland,2014,0.435,
Finland,2013,0.388,
Finland,2012,1.676,
Finland,2011,0.846,
Finland,2010,0.343,
Finland,2009,0.018,
Finland,2008,0.423,
Finland,2007,0.116,
Finland,2006,0.72,
Finland,2005,0.1,
Finland,2016,0.108,
Finland,2004,0.307,
Latvia,2018,9.858,
Sweden,2006,38.0,
Sweden,2005,32.0,
Sweden,2004,45.0,
Sweden,2003,25.0,
Sweden,2002,54.0,
Sweden,2001,40.0,
Sweden,2018,127.0,
Sweden,2017,104.0,
Sweden,2016,114.0,
Sweden,2015,72.0,
Sweden,2014,41.0,
Sweden,2013,99.0,
Sweden,2012,93.0,
Sweden,2011,65.0,
Sweden,2010,391.0,
Sweden,2009,93.0,
Sweden,2008,87.0,
Finland,2006,0.034,
Finland,2005,0.035,
Finland,2004,0.023,
Finland,2003,0.032,
Finland,2002,0.026,
Finland,2001,0.017,
Finland,2018,0.018,
Finland,2017,0.091,
Finland,2016,0.079,
Finland,2015,0.139,
Finland,2014,0.142,
Finland,2013,0.021,
Finland,2012,0.027,
Finland,2011,0.024,
Finland,2010,0.039,
Finland,2009,0.039,
Finland,2008,0.042,
Greece,2018,10.536,
Greece,2017,12.349,
Greece,2016,12.322,
Greece,2015,15.83,
Greece,2014,15.917,
Greece,2013,13.779,
Greece,2012,16.115,
Greece,2011,19.446,
Greece,2010,21.253,
Greece,2009,109.434,
Sweden,2006,26.642,
Sweden,2005,26.885,
United Kingdom,2004,9.333,
United Kingdom,2003,8.163,
United Kingdom,2002,6.765,
United Kingdom,2001,7.122,
United Kingdom,2018,21.275,
United Kingdom,2017,16.878,
Costa Rica,2016,21917.258,
Costa Rica,2015,14143.267,
Costa Rica,2014,11607.144,
Costa Rica,2013,11753.33,
Costa Rica,2012,8192.113,
Costa Rica,2011,9319.148,
Costa Rica,2018,8682.705,
Latvia,2018,6.299,2015.0
Latvia,2017,5.125,2015.0
Finland,2006,0.003,
Finland,2005,0.001,
Finland,2004,0.001,
Finland,2003,0.001,
Finland,2002,0.001,
Finland,2001,0.001,
Finland,2018,0.001,
Finland,2017,0.004,
Finland,2016,0.006,
Finland,2015,0.006,
Finland,2014,0.006,
Finland,2013,0.001,
Finland,2012,0.002,
Finland,2011,0.002,
Finland,2010,0.003,
Finland,2009,0.004,
Finland,2008,0.002,
Costa Rica,2016,17849.843,2015.0
Costa Rica,2015,11178.107,2015.0
Costa Rica,2014,7228.013,2015.0
Costa Rica,2013,6674.667,2015.0
Costa Rica,2012,4285.338,2015.0
Costa Rica,2011,7888.309,2015.0
Costa Rica,2018,28991.15,2015.0
Israel,2016,1379.0,
Israel,2015,1726.0,
Israel,2014,1106.0,
Israel,2013,1201.0,
Israel,2012,1032.0,
Israel,2011,1228.0,
Israel,2010,1530.0,
Israel,2009,1215.0,
Israel,2008,1030.0,
Israel,2018,1548.0,
Finland,2010,172.82,2015.0
Finland,2009,141.351,2015.0
Finland,2008,162.806,2015.0
Finland,2007,191.995,2015.0
Finland,2006,176.532,2015.0
Finland,2005,180.343,2015.0
Finland,2004,157.69,2015.0
Finland,2003,165.429,2015.0
Finland,2002,166.162,2015.0
Finland,2001,156.005,2015.0
Finland,2018,193.679,2015.0
Finland,2017,191.326,2015.0
Finland,2016,200.097,2015.0
Finland,2015,197.924,2015.0
Finland,2014,199.135,2015.0
Finland,2013,181.832,2015.0
Finland,2012,194.352,2015.0
Costa Rica,2014,29609.604,
Costa Rica,2013,26803.72,
Costa Rica,2012,14926.516,
Costa Rica,2011,9176.588,
Czechia,2018,100.0,
Czechia,2017,100.0,
Czechia,2016,100.0,
Czechia,2015,100.0,
Czechia,2014,100.0,
Czechia,2013,100.0,
Czechia,2012,100.0,
Czechia,2011,100.0,
Czechia,2010,100.0,
Czechia,2009,100.0,
Czechia,2008,100.0,
Malta,2018,100.0,
Malta,2017,100.0,
Malta,2018,0.029,
Malta,2018,19.052,2015.0
Malta,2017,0.909,2015.0
