country,year,length_stay
Germany,2007,9.4
Germany,2008,8.7
Germany,2009,8.6
Germany,2010,8.5
Germany,2011,8.4
Germany,2012,8.5
Germany,2013,8.4
Germany,2014,8.3
Germany,2015,8.4
Germany,2016,8.5
Germany,2017,8.5
Germany,2018,8.7
Germany,2010,24.2
Germany,2011,24.1
Germany,2012,24.1
Germany,2013,24.2
Germany,2014,24.4
Germany,2015,24.7
Germany,2016,25.1
Germany,2017,25.5
Germany,2018,26.0
Germany,2001,21.8
Germany,2002,19.9
Germany,2003,19.2
Germany,2004,17.7
Germany,2005,16.7
Germany,2006,16.7
Germany,2007,16.5
Germany,2008,16.1
Germany,2009,15.7
Germany,2010,14.9
Germany,2011,14.3
Germany,2012,13.8
Germany,2013,13.3
Germany,2014,13.4
Germany,2015,13.4
Germany,2016,13.5
Germany,2017,13.7
Germany,2018,14.3
Germany,2001,11.9
Germany,2002,11.5
Germany,2003,16.2
Germany,2004,15.1
Germany,2005,14.4
Germany,2006,14.2
Germany,2007,14.2
Germany,2008,14.2
Germany,2009,13.5
Germany,2010,13.3
Germany,2011,12.8
Germany,2012,12.8
Germany,2013,12.7
Germany,2014,12.8
Germany,2015,12.9
Germany,2016,13.3
Germany,2017,13.9
Germany,2018,14.1
Germany,2001,13.4
Germany,2002,14.2
Germany,2003,15.6
Germany,2004,15.0
Germany,2005,14.5
Germany,2006,14.8
Germany,2007,15.1
Germany,2008,15.0
Germany,2009,14.4
Germany,2010,14.5
Germany,2011,14.6
Germany,2012,15.0
Germany,2013,15.1
Germany,2014,15.5
Germany,2015,15.3
Germany,2016,16.2
Germany,2017,16.8
Germany,2018,17.1
Germany,2001,39.1
Germany,2002,39.1
Germany,2003,11.1
Germany,2004,10.9
Germany,2005,10.9
Germany,2006,10.7
Germany,2007,10.5
Germany,2008,10.2
Germany,2009,10.0
Germany,2010,9.8
Germany,2011,9.4
Germany,2012,9.3
Germany,2013,9.2
Germany,2014,9.0
Germany,2015,8.9
Germany,2016,8.8
Germany,2017,8.8
Germany,2018,8.6
Germany,2001,14.1
Germany,2002,14.0
Germany,2003,14.3
Germany,2004,14.0
Germany,2005,13.9
Germany,2006,13.7
Germany,2007,13.4
Germany,2008,13.0
Germany,2009,12.8
Germany,2010,12.5
Germany,2011,12.1
Germany,2012,11.8
Germany,2013,11.6
Germany,2014,11.4
Germany,2015,11.3
Germany,2016,11.2
Germany,2017,11.1
Germany,2018,11.0
Germany,2001,7.3
Germany,2002,7.3
Germany,2003,8.8
Germany,2004,8.5
Germany,2005,8.3
Germany,2006,8.2
Germany,2007,8.0
Germany,2008,8.0
Germany,2009,7.9
Germany,2010,7.7
Germany,2011,7.4
Germany,2012,7.4
Germany,2013,7.4
Germany,2014,7.3
Germany,2015,7.3
Germany,2016,7.2
Germany,2017,7.3
Germany,2018,7.2
Germany,2001,23.8
Germany,2002,23.8
Germany,2003,26.3
Germany,2004,25.0
Germany,2005,24.4
Germany,2006,24.5
Germany,2007,24.7
Germany,2008,24.2
Germany,2009,24.3
Germany,2001,9.7
Germany,2002,9.5
Germany,2003,9.9
Germany,2004,9.6
Germany,2005,9.5
Germany,2006,9.3
Germany,2007,9.1
Germany,2008,8.7
Germany,2009,8.5
Germany,2010,8.2
Germany,2011,8.1
Germany,2012,7.8
Germany,2013,7.7
Germany,2014,7.5
Germany,2015,7.4
Germany,2016,7.3
Germany,2017,7.1
Germany,2018,7.0
Germany,2001,9.8
Germany,2002,9.6
Germany,2003,9.1
Germany,2004,8.6
Germany,2005,8.5
Germany,2006,8.1
Germany,2007,7.9
Germany,2008,7.8
Germany,2009,7.5
Germany,2010,7.3
Germany,2011,7.3
Germany,2012,7.0
Germany,2013,6.9
Germany,2014,6.8
Germany,2015,6.6
Germany,2016,6.5
Germany,2017,6.4
Germany,2018,6.3
Germany,2001,9.4
Germany,2002,9.2
Germany,2003,11.1
Germany,2004,10.8
Germany,2005,10.7
Germany,2006,10.9
Germany,2007,10.8
Germany,2008,10.2
Germany,2009,10.0
Germany,2010,9.7
Germany,2011,9.3
Germany,2012,9.0
Germany,2013,9.1
Germany,2014,8.9
Germany,2015,8.7
Germany,2016,8.7
Germany,2017,8.5
Germany,2018,8.4
Germany,2001,10.1
Germany,2002,10.1
Germany,2012,5.9
Germany,2013,5.7
Germany,2014,5.6
Germany,2015,5.5
Germany,2016,5.5
Germany,2017,5.4
Germany,2018,5.3
Germany,2001,6.6
Germany,2002,6.7
Germany,2003,6.2
Germany,2004,6.6
Germany,2005,6.9
Germany,2006,6.7
Germany,2007,6.4
Germany,2008,6.1
Germany,2009,5.9
Germany,2010,5.7
Germany,2011,5.4
Germany,2012,5.1
Germany,2013,4.9
Germany,2014,4.7
Germany,2015,4.5
Germany,2016,4.3
Germany,2017,3.9
Germany,2018,3.9
Germany,2001,9.3
Germany,2002,8.9
Germany,2003,8.5
Germany,2004,8.1
Germany,2005,7.7
Germany,2006,7.2
Germany,2007,6.8
Germany,2008,6.4
Germany,2009,6.1
Germany,2010,5.7
Germany,2011,5.4
Germany,2012,5.2
Germany,2013,4.9
Germany,2014,4.7
Germany,2015,4.5
Germany,2016,4.4
Germany,2017,4.3
Germany,2018,4.2
Germany,2001,7.7
Germany,2002,7.5
Germany,2003,7.6
Germany,2004,7.3
Germany,2005,7.5
Germany,2006,7.3
Germany,2007,7.2
Germany,2008,7.0
Germany,2009,6.9
Germany,2010,6.8
Germany,2011,6.7
Germany,2012,6.5
Germany,2013,6.5
Germany,2014,6.4
Germany,2015,6.3
Germany,2016,6.2
Germany,2017,6.1
Germany,2018,6.1
Germany,2001,10.6
Germany,2002,10.3
Germany,2003,13.3
Germany,2004,13.3
Germany,2005,13.1
Germany,2006,12.9
Germany,2007,12.8
Germany,2008,12.6
Germany,2009,12.3
Germany,2010,12.2
Germany,2011,11.9
Germany,2012,11.8
Germany,2013,11.8
Germany,2014,11.2
Germany,2015,11.1
Germany,2016,10.8
Germany,2017,10.7
Germany,2018,10.3
Germany,2001,8.7
Germany,2002,8.5
Germany,2003,8.9
Germany,2004,8.6
Germany,2005,8.5
Germany,2006,8.4
Germany,2007,8.2
Germany,2008,8.1
Germany,2009,8.0
Germany,2010,8.0
Germany,2011,7.8
Germany,2012,7.7
Germany,2013,7.7
Germany,2014,7.6
Germany,2015,7.4
Germany,2016,7.3
Germany,2017,7.1
Germany,2018,7.0
Germany,2001,11.2
Germany,2002,11.1
Germany,2003,11.5
Germany,2004,11.0
Germany,2005,11.5
Germany,2006,11.5
Germany,2007,11.4
Germany,2008,11.3
Germany,2009,11.2
Germany,2010,11.1
Germany,2011,10.9
Germany,2012,10.8
Germany,2013,10.7
Germany,2014,10.6
Germany,2015,10.4
Germany,2018,3.1
Germany,2001,6.4
Germany,2002,6.5
Germany,2003,6.1
Germany,2004,5.8
Germany,2005,5.8
Germany,2006,5.8
Germany,2007,5.5
Germany,2008,5.3
Germany,2009,5.3
Germany,2010,5.3
Germany,2011,5.2
Germany,2012,5.1
Germany,2013,5.0
Germany,2014,4.9
Germany,2015,4.8
Germany,2016,4.8
Germany,2017,4.8
Germany,2018,4.8
Germany,2001,7.5
Germany,2002,7.3
Germany,2003,6.9
Germany,2004,6.6
Germany,2005,6.5
Germany,2006,6.5
Germany,2007,6.3
Germany,2008,6.1
Germany,2009,6.0
Germany,2010,5.8
Germany,2011,5.6
Germany,2012,5.5
Germany,2013,5.4
Germany,2014,5.2
Germany,2015,5.1
Germany,2016,5.0
Germany,2017,4.9
Germany,2018,4.7
Germany,2007,12.3
Germany,2008,11.4
Germany,2009,11.2
Germany,2010,10.9
Germany,2011,10.7
Germany,2012,10.4
Germany,2013,10.3
Germany,2014,10.1
Germany,2015,10.0
Germany,2016,9.8
Germany,2017,9.7
Germany,2018,9.6
Germany,2001,7.5
Germany,2002,7.0
Germany,2003,15.9
Germany,2004,14.9
Germany,2005,15.1
Germany,2006,15.2
Germany,2007,16.7
Germany,2008,15.7
Germany,2009,15.4
Germany,2010,15.2
Germany,2011,14.7
Germany,2012,14.7
Germany,2013,13.9
Germany,2014,13.6
Germany,2015,13.8
Germany,2016,13.5
Germany,2017,13.7
Germany,2018,14.0
Germany,2001,13.2
Germany,2002,12.9
Germany,2003,13.0
Germany,2004,12.6
Germany,2005,12.5
Germany,2006,12.1
Germany,2007,12.3
Germany,2008,11.8
Germany,2009,11.5
Germany,2010,11.3
Germany,2011,11.1
Germany,2012,11.0
Germany,2013,11.0
Germany,2014,10.7
Germany,2015,10.7
Germany,2016,10.4
Germany,2017,10.5
Germany,2018,10.4
Germany,2001,8.5
Germany,2002,8.3
Germany,2003,8.1
Germany,2004,7.8
Germany,2005,7.8
Germany,2006,7.6
Germany,2007,7.4
Germany,2008,7.2
Germany,2009,7.0
Germany,2010,6.9
Germany,2011,6.7
Germany,2012,6.5
Germany,2013,6.3
Germany,2017,9.5
Germany,2018,9.5
Germany,2001,7.7
Germany,2002,7.2
Germany,2003,7.4
Germany,2004,6.8
Germany,2005,6.9
Germany,2006,6.6
Germany,2007,6.5
Germany,2008,6.2
Germany,2009,6.3
Germany,2010,5.9
Germany,2011,5.8
Germany,2012,5.9
Germany,2013,5.9
Germany,2014,5.6
Germany,2015,5.7
Germany,2016,5.5
Germany,2017,5.7
Germany,2018,5.6
Germany,2001,4.7
Germany,2002,4.7
Germany,2003,4.7
Germany,2004,4.8
Germany,2005,4.9
Germany,2006,4.7
Germany,2007,4.7
Germany,2008,4.6
Germany,2009,4.5
Germany,2010,4.3
Germany,2011,4.3
Germany,2012,4.2
Germany,2013,4.1
Germany,2014,4.0
Germany,2015,3.9
Germany,2016,3.6
Germany,2017,3.5
Germany,2018,3.3
Germany,2001,5.3
Germany,2002,5.2
Germany,2003,5.8
Germany,2004,5.5
Germany,2005,5.3
Germany,2006,5.0
Germany,2007,5.0
Germany,2008,4.9
Germany,2009,4.6
Germany,2010,4.4
Germany,2011,4.2
Germany,2012,4.2
Germany,2013,4.2
Germany,2014,4.0
Germany,2015,3.9
Germany,2016,3.7
Germany,2017,3.7
Germany,2018,3.7
Germany,2001,11.9
Germany,2002,11.7
Germany,2003,12.6
Germany,2004,12.3
Germany,2005,12.0
Germany,2006,11.9
Germany,2010,10.2
Germany,2011,10.0
Germany,2012,9.9
Germany,2013,10.7
Germany,2014,10.7
Germany,2015,10.7
Germany,2016,10.7
Germany,2017,10.7
Germany,2018,10.6
Germany,2001,8.6
Germany,2002,8.5
Germany,2003,9.4
Germany,2004,9.1
Germany,2005,9.0
Germany,2006,8.9
Germany,2007,9.0
Germany,2008,8.7
Germany,2009,8.5
Germany,2010,8.4
Germany,2011,8.1
Germany,2012,8.1
Germany,2013,8.1
Germany,2014,7.9
Germany,2015,7.9
Germany,2016,7.7
Germany,2017,7.8
Germany,2018,7.8
Germany,2001,4.5
Germany,2002,4.4
Germany,2003,5.9
Germany,2004,5.3
Germany,2005,5.0
Germany,2006,4.9
Germany,2007,4.8
Germany,2008,4.7
Germany,2009,4.3
Germany,2010,4.5
Germany,2011,4.2
Germany,2012,4.1
Germany,2013,4.2
Germany,2014,4.0
Germany,2015,4.2
Germany,2016,3.9
Germany,2017,4.3
Germany,2018,4.9
Germany,2001,12.2
Germany,2002,11.9
Germany,2003,11.8
Germany,2004,11.2
Germany,2005,10.8
Germany,2006,10.7
Germany,2007,10.6
Germany,2008,10.5
Germany,2009,10.4
Germany,2010,10.0
Germany,2011,9.8
Germany,2012,9.8
Germany,2013,9.9
Germany,2014,9.6
Germany,2015,9.6
Germany,2016,9.4
Germany,2001,14.8
Germany,2002,14.3
Germany,2003,16.8
Germany,2004,16.7
Germany,2005,16.9
Germany,2006,16.7
Germany,2007,16.5
Germany,2008,16.5
Germany,2009,16.3
Germany,2010,16.3
Germany,2011,16.1
Germany,2012,16.2
Germany,2013,16.3
Germany,2014,16.3
Germany,2015,16.3
Germany,2016,16.2
Germany,2017,16.2
Germany,2018,16.4
Germany,2001,15.4
Germany,2002,15.3
Germany,2003,15.2
Germany,2004,14.5
Germany,2005,14.2
Germany,2006,14.0
Germany,2007,13.3
Germany,2008,12.9
Germany,2009,12.4
Germany,2010,12.1
Germany,2011,11.6
Germany,2012,11.2
Germany,2013,11.0
Germany,2014,10.8
Germany,2015,10.5
Germany,2016,10.3
Germany,2017,10.2
Germany,2018,10.0
Germany,2001,5.5
Germany,2002,5.3
Germany,2003,5.0
Germany,2004,4.7
Germany,2005,4.8
Germany,2006,4.7
Germany,2007,4.6
Germany,2008,4.4
Germany,2009,4.4
Germany,2010,4.3
Germany,2011,4.1
Germany,2012,4.0
Germany,2013,4.0
Germany,2014,3.9
Germany,2015,3.8
Germany,2016,3.6
Germany,2017,3.5
Germany,2018,3.5
Germany,2001,10.9
Germany,2002,10.2
Germany,2003,10.6
Germany,2004,10.4
Germany,2005,10.5
Germany,2006,10.5
Germany,2007,10.4
Germany,2008,10.2
Germany,2009,10.2
Germany,2013,9.3
Germany,2014,9.2
Germany,2015,8.9
Germany,2016,8.8
Germany,2017,8.8
Germany,2018,8.6
Germany,2001,14.3
Germany,2002,14.0
Germany,2003,13.9
Germany,2004,13.4
Germany,2005,13.0
Germany,2006,12.8
Germany,2007,12.5
Germany,2008,12.0
Germany,2009,11.7
Germany,2010,11.5
Germany,2011,11.1
Germany,2012,10.9
Germany,2013,10.5
Germany,2014,10.1
Germany,2015,9.8
Germany,2016,9.6
Germany,2017,9.4
Germany,2018,9.2
Germany,2001,9.0
Germany,2002,8.7
Germany,2003,8.4
Germany,2004,7.9
Germany,2005,7.7
Germany,2006,7.5
Germany,2007,7.2
Germany,2008,7.0
Germany,2009,6.7
Germany,2010,6.5
Germany,2011,6.3
Germany,2012,6.1
Germany,2013,5.9
Germany,2014,5.7
Germany,2015,5.5
Germany,2016,5.5
Germany,2017,5.3
Germany,2018,5.2
Germany,2001,14.2
Germany,2002,13.8
Germany,2003,13.1
Germany,2004,12.6
Germany,2005,12.3
Germany,2006,12.2
Germany,2007,11.9
Germany,2008,11.7
Germany,2009,11.4
Germany,2010,11.3
Germany,2011,11.2
Germany,2012,10.9
Germany,2013,10.8
Germany,2014,10.6
Germany,2015,10.6
Germany,2016,10.4
Germany,2017,10.3
Germany,2018,10.3
Germany,2006,7.3
Germany,2007,7.1
Germany,2008,6.7
Germany,2009,6.5
Germany,2010,6.1
Germany,2011,5.8
Germany,2012,5.6
Germany,2013,5.5
Germany,2014,5.4
Germany,2015,5.2
Germany,2016,5.1
Germany,2017,5.0
Germany,2018,5.0
Germany,2001,7.0
Germany,2002,6.6
Germany,2003,6.3
Germany,2004,5.8
Germany,2005,5.9
Germany,2006,5.7
Germany,2007,5.5
Germany,2008,5.3
Germany,2009,5.1
Germany,2010,5.0
Germany,2011,4.8
Germany,2012,4.8
Germany,2013,4.7
Germany,2014,4.6
Germany,2015,4.5
Germany,2016,4.4
Germany,2017,4.3
Germany,2018,4.1
Germany,2001,10.8
Germany,2002,10.2
Germany,2003,10.9
Germany,2004,10.7
Germany,2005,11.1
Germany,2006,11.2
Germany,2007,11.0
Germany,2008,10.9
Germany,2009,10.8
Germany,2010,10.6
Germany,2011,10.4
Germany,2012,10.3
Germany,2013,10.3
Germany,2014,10.3
Germany,2015,10.2
Germany,2016,10.0
Germany,2017,9.9
Germany,2018,9.8
Germany,2001,7.2
Germany,2002,7.0
Germany,2003,9.7
Germany,2004,10.4
Germany,2005,10.5
Germany,2006,10.4
Germany,2007,10.1
Germany,2008,10.1
Germany,2009,9.8
Germany,2010,9.6
Germany,2011,9.3
Germany,2012,9.4
Germany,2001,6.1
Germany,2002,6.0
Germany,2003,5.8
Germany,2004,5.4
Germany,2005,5.2
Germany,2006,4.8
Germany,2007,4.7
Germany,2008,4.6
Germany,2009,4.5
Germany,2010,4.3
Germany,2011,4.2
Germany,2012,4.0
Germany,2013,3.9
Germany,2014,3.8
Germany,2015,3.8
Germany,2016,3.7
Germany,2017,3.6
Germany,2018,3.7
Germany,2001,7.0
Germany,2002,6.7
Germany,2003,6.8
Germany,2004,6.6
Germany,2005,6.5
Germany,2006,6.4
Germany,2007,6.1
Germany,2008,5.9
Germany,2009,5.7
Germany,2010,5.5
Germany,2011,5.3
Germany,2012,5.2
Germany,2013,5.1
Germany,2014,4.9
Germany,2015,4.8
Germany,2016,4.7
Germany,2017,4.6
Germany,2018,4.6
Germany,2001,10.3
Germany,2002,10.0
Germany,2003,10.9
Germany,2004,10.6
Germany,2005,10.6
Germany,2006,10.5
Germany,2007,10.4
Germany,2008,10.2
Germany,2009,10.0
Germany,2010,9.9
Germany,2011,9.6
Germany,2012,9.5
Germany,2013,9.6
Germany,2014,9.4
Germany,2015,9.4
Germany,2016,9.3
Germany,2017,9.2
Germany,2018,9.2
Germany,2001,8.7
Germany,2002,8.4
Germany,2003,9.0
Germany,2004,8.3
Germany,2005,7.7
Germany,2009,6.7
Germany,2010,6.5
Germany,2011,6.3
Germany,2012,6.2
Germany,2016,10.3
Germany,2017,10.2
Germany,2018,10.2
Germany,2001,7.9
Germany,2002,7.3
Germany,2003,7.6
Germany,2004,7.3
Germany,2005,7.0
Germany,2006,6.6
Germany,2007,6.5
Germany,2008,6.5
Germany,2009,6.4
Germany,2010,6.5
Germany,2011,6.3
Germany,2001,8.9
Germany,2002,8.8
Germany,2003,11.9
Germany,2004,12.2
Germany,2005,12.1
Germany,2006,12.0
Germany,2007,11.7
Germany,2008,11.6
Germany,2009,11.5
Germany,2010,11.6
Germany,2011,11.0
Germany,2012,10.6
Germany,2013,10.4
Germany,2014,10.2
Germany,2015,10.0
Germany,2016,10.0
Germany,2017,10.1
Germany,2018,10.0
Germany,2001,11.6
Germany,2002,11.4
Germany,2003,12.8
Germany,2004,12.5
Germany,2005,12.2
Germany,2006,11.9
Germany,2007,12.0
Germany,2008,11.8
Germany,2009,11.6
Germany,2010,11.4
Germany,2011,11.1
Germany,2012,10.8
Germany,2013,10.5
Germany,2014,10.3
Germany,2015,10.0
Germany,2016,9.9
Germany,2017,9.7
Germany,2018,9.6
Germany,2001,9.4
Germany,2002,9.7
Germany,2003,11.0
Germany,2004,11.4
Germany,2005,11.2
Germany,2006,11.3
Germany,2007,11.3
Germany,2008,11.0
Germany,2009,11.0
Germany,2010,11.3
Germany,2011,11.0
Germany,2012,11.0
Germany,2013,11.2
Germany,2014,11.3
Germany,2015,11.3
Germany,2016,11.1
Germany,2017,11.0
Germany,2018,10.9
Germany,2001,11.4
Germany,2002,11.6
Germany,2003,13.0
Germany,2004,13.3
Germany,2005,12.5
Germany,2006,12.4
Germany,2007,12.5
Germany,2008,12.5
Germany,2009,12.6
Germany,2010,12.7
Germany,2011,12.5
Germany,2012,12.5
Germany,2013,12.6
Germany,2014,12.4
Germany,2015,12.3
Germany,2016,12.3
Germany,2017,12.3
Germany,2018,12.3
Germany,2001,11.1
Germany,2002,10.9
Germany,2003,11.0
Germany,2004,10.2
Germany,2005,9.7
Germany,2006,9.3
Germany,2007,9.6
Germany,2008,9.0
Germany,2009,9.0
Germany,2010,8.9
Germany,2011,8.7
Germany,2012,8.6
Germany,2013,8.6
Germany,2014,8.4
Germany,2015,8.3
Germany,2016,8.3
Germany,2017,8.4
Germany,2018,8.4
Germany,2001,8.7
Germany,2002,8.4
Germany,2003,8.5
Germany,2004,7.8
Germany,2005,7.6
Germany,2006,7.2
Germany,2007,6.9
Germany,2008,6.5
Germany,2009,6.3
Germany,2010,6.1
Germany,2011,5.9
Germany,2012,5.8
Germany,2013,5.7
Germany,2014,5.5
Germany,2015,5.3
Germany,2016,5.2
Germany,2017,5.1
Germany,2018,5.0
Germany,2013,13.5
Germany,2014,13.0
Germany,2015,12.7
Germany,2016,12.4
Germany,2017,12.3
Germany,2018,12.1
Germany,2001,16.0
Germany,2002,15.3
Germany,2003,15.5
Germany,2004,14.1
Germany,2005,13.2
Germany,2006,13.7
Germany,2007,14.6
Germany,2008,14.3
Germany,2009,15.5
Germany,2010,14.8
Germany,2011,16.2
Germany,2012,15.2
Germany,2013,15.9
Germany,2014,15.2
Germany,2015,15.7
Germany,2016,16.3
Germany,2017,16.1
Germany,2018,17.4
Germany,2001,9.1
Germany,2002,9.0
Germany,2003,9.2
Germany,2004,8.8
Germany,2005,8.7
Germany,2006,8.7
Germany,2007,8.7
Germany,2008,8.4
Germany,2009,8.3
Germany,2010,8.4
Germany,2011,8.2
Germany,2012,8.0
Germany,2013,7.9
Germany,2014,7.8
Germany,2015,7.7
Germany,2016,7.7
Germany,2017,7.6
Germany,2018,7.6
Germany,2001,10.1
Germany,2002,10.0
Germany,2003,10.8
Germany,2004,10.5
Germany,2005,10.6
Germany,2006,10.4
Germany,2007,10.3
Germany,2008,10.1
Germany,2009,10.0
Germany,2010,9.9
Germany,2011,9.7
Germany,2012,9.5
Germany,2013,9.4
Germany,2014,9.2
Germany,2015,9.1
Germany,2016,9.0
Germany,2017,9.0
Germany,2018,8.9
Germany,2007,6.4
Germany,2008,6.3
Germany,2009,6.3
Germany,2010,6.1
Germany,2011,6.2
Germany,2012,6.3
Germany,2013,6.4
Germany,2014,6.3
Germany,2015,6.3
Germany,2016,6.1
Germany,2017,6.0
Germany,2018,6.0
Germany,2001,4.8
Germany,2002,4.6
Germany,2003,4.5
Germany,2004,4.3
Germany,2005,4.5
Germany,2006,4.3
Germany,2007,4.3
Germany,2008,4.3
Germany,2009,4.2
Germany,2010,4.1
Germany,2011,4.0
Germany,2012,4.0
Germany,2013,4.0
Germany,2014,3.9
Germany,2015,3.8
Germany,2016,3.8
Germany,2017,3.9
Germany,2018,3.8
Germany,2001,30.7
Germany,2002,32.0
Germany,2003,30.1
Germany,2004,30.5
Germany,2005,29.5
Germany,2006,28.5
Germany,2007,28.7
Germany,2008,27.0
Germany,2009,27.7
Germany,2010,27.0
Germany,2011,26.6
Germany,2012,26.0
Germany,2013,26.1
Germany,2014,25.1
Germany,2015,24.5
Germany,2016,24.6
Germany,2017,24.0
Germany,2018,25.1
Germany,2001,16.8
Germany,2002,15.6
Germany,2003,14.9
Germany,2004,14.7
Germany,2005,14.8
Germany,2006,14.9
Germany,2007,14.8
Germany,2008,14.6
Germany,2009,14.5
Germany,2010,14.3
Germany,2011,13.9
Germany,2012,13.6
Germany,2001,9.0
Germany,2002,8.7
Germany,2003,8.6
Germany,2004,8.3
Germany,2005,8.3
Germany,2006,8.2
Germany,2007,8.1
Germany,2008,7.9
Germany,2009,8.0
Germany,2010,7.8
Germany,2011,7.6
Germany,2012,7.8
Germany,2013,7.8
Germany,2014,7.8
Germany,2015,7.8
Germany,2016,7.7
Germany,2017,7.7
Germany,2018,7.7
Germany,2001,6.4
Germany,2002,6.4
Germany,2003,6.5
Germany,2004,6.2
Germany,2005,6.4
Germany,2006,6.4
Germany,2005,10.2
Germany,2006,10.1
Germany,2007,10.1
Germany,2008,9.8
Germany,2009,9.7
Germany,2010,9.5
Germany,2011,9.3
Germany,2012,9.2
Germany,2013,9.1
Germany,2014,9.0
Germany,2015,9.0
Germany,2016,8.9
Germany,2017,8.9
Germany,2018,8.9
Germany,2001,9.8
Germany,2002,9.6
Germany,2003,10.7
Germany,2004,10.2
Germany,2001,12.7
Germany,2002,12.1
Germany,2003,12.8
Germany,2004,11.9
Germany,2005,11.9
Germany,2006,11.5
Germany,2007,11.2
Germany,2008,10.8
Germany,2009,10.5
Germany,2010,10.1
Germany,2011,9.6
Germany,2012,9.4
Germany,2013,9.3
Germany,2014,9.0
Germany,2015,8.8
Germany,2016,8.7
Germany,2017,8.5
Germany,2018,8.5
Germany,2001,13.9
Germany,2002,13.4
Germany,2003,16.5
Germany,2004,15.3
Germany,2005,14.6
Germany,2006,14.0
Germany,2007,13.8
Germany,2008,13.2
Germany,2012,9.8
Germany,2013,9.6
Germany,2014,9.4
Germany,2015,9.3
Germany,2016,8.8
Germany,2017,8.7
Germany,2018,8.6
Germany,2001,11.1
Germany,2002,10.8
Germany,2003,13.8
Germany,2004,13.3
Germany,2005,13.1
Germany,2006,12.8
Germany,2007,12.8
Germany,2008,12.3
Germany,2009,12.0
Germany,2010,11.7
Germany,2011,11.3
Germany,2012,11.1
Germany,2013,11.0
Germany,2014,10.8
Germany,2015,10.7
Germany,2016,10.8
Germany,2017,10.9
Germany,2018,10.9
Germany,2001,18.9
Germany,2002,18.4
Germany,2003,19.3
Germany,2004,18.4
Germany,2005,17.9
Germany,2006,17.4
Germany,2007,17.1
Germany,2008,16.7
Germany,2009,16.3
Germany,2010,16.0
Germany,2011,15.7
Germany,2012,15.6
Germany,2013,15.4
Germany,2014,15.1
Germany,2015,14.7
Germany,2016,14.6
Germany,2017,14.5
Germany,2018,14.2
Germany,2001,14.1
Germany,2002,13.9
Germany,2003,16.3
Germany,2004,16.0
Germany,2005,15.6
Germany,2006,15.4
Germany,2007,15.3
Germany,2008,15.0
Germany,2009,14.8
Germany,2010,14.6
Germany,2011,14.2
Germany,2012,14.1
Germany,2013,14.1
Germany,2014,14.0
Germany,2015,13.9
Germany,2016,14.4
Germany,2017,14.3
Germany,2018,14.1
Germany,2001,11.5
Germany,2002,11.3
Germany,2003,11.8
Germany,2004,11.2
Germany,2005,10.9
Germany,2006,10.5
Germany,2007,10.1
Germany,2008,9.7
Germany,2009,9.5
Germany,2010,9.3
Germany,2011,8.9
Germany,2012,8.6
Germany,2013,8.4
Germany,2014,8.2
Germany,2015,8.2
Germany,2016,7.9
Germany,2017,7.7
Germany,2018,7.7
Germany,2001,8.9
Germany,2002,8.6
Germany,2003,7.9
Germany,2004,7.3
Germany,2005,7.1
Germany,2006,6.8
Germany,2007,6.5
Germany,2008,6.2
Germany,2009,6.1
Germany,2010,6.0
Germany,2011,5.8
Germany,2012,5.5
Germany,2013,5.5
Germany,2014,5.3
Germany,2015,5.3
Germany,2016,5.2
Germany,2017,5.1
Germany,2018,5.1
Germany,2001,14.3
Germany,2002,14.0
Germany,2003,17.4
Germany,2004,16.4
Germany,2005,15.8
Germany,2006,15.5
Germany,2007,14.9
Germany,2008,14.5
Germany,2009,14.1
Germany,2010,13.7
Germany,2011,13.0
Germany,2012,12.7
Germany,2013,12.4
Germany,2014,12.1
Germany,2015,12.0
Germany,2016,11.7
Germany,2017,11.4
Germany,2018,11.3
Germany,2001,13.8
Germany,2002,13.6
Germany,2003,12.9
Germany,2004,12.3
Germany,2005,12.2
Germany,2006,11.9
Germany,2007,11.5
Germany,2008,10.8
Germany,2009,10.8
Germany,2010,10.4
Germany,2011,10.3
Germany,2015,6.0
Germany,2016,5.9
Germany,2017,5.8
Germany,2018,5.8
Germany,2001,10.6
Germany,2002,10.3
Germany,2003,9.9
Germany,2004,9.4
Germany,2005,9.4
Germany,2006,9.1
Germany,2007,8.9
Germany,2008,8.8
Germany,2009,8.4
Germany,2010,8.3
Germany,2011,8.1
Germany,2012,8.0
Germany,2013,7.8
Germany,2014,7.8
Germany,2015,7.5
Germany,2016,7.4
Germany,2017,7.3
Germany,2018,7.3
Germany,2001,13.2
Germany,2002,13.1
Germany,2003,12.9
Germany,2004,12.5
Germany,2005,12.5
Germany,2006,12.2
Germany,2007,11.9
Germany,2008,11.5
Germany,2009,11.2
Germany,2010,11.0
Germany,2011,10.7
Germany,2012,10.4
Germany,2013,10.2
Germany,2014,9.9
Germany,2015,9.5
Germany,2016,9.5
Germany,2017,9.1
Germany,2018,9.1
Germany,2001,10.0
Germany,2002,9.7
Germany,2003,9.1
Germany,2004,8.6
Germany,2005,8.6
Germany,2006,8.5
Germany,2007,8.3
Germany,2008,8.1
Germany,2009,8.1
Germany,2010,8.0
Germany,2011,7.8
Germany,2012,7.7
Germany,2013,7.6
Germany,2014,7.4
Germany,2015,7.3
Germany,2016,7.2
Germany,2017,7.1
Germany,2018,7.0
Germany,2008,6.7
Germany,2009,6.5
Germany,2010,6.5
